Latitude,Longitude,District,Community Area,hour,day_of_week,month,is_weekend,primary_type_encoded,Arrest,Domestic
41.702754601,-87.5404964,4.0,52.0,19,4,7,0,12,0,0
41.77447889,-87.692055551,8.0,66.0,7,4,12,0,5,0,1
41.769491841,-87.689484191,8.0,66.0,12,2,9,0,10,0,1
41.945115705,-87.707782823,17.0,21.0,12,2,5,0,3,0,0
41.818192999,-87.613820677,2.0,38.0,16,1,3,0,3,0,0
41.873761485,-87.699520065,11.0,27.0,23,0,5,0,7,1,0
41.936611465,-87.815251965,25.0,17.0,16,3,12,0,12,0,0
41.727526285,-87.562087901,4.0,48.0,0,4,1,0,5,0,1
41.894234273,-87.753129419,15.0,25.0,8,4,9,0,4,0,0
41.887991963,-87.770391802,15.0,,12,3,6,0,10,0,0
41.889979683,-87.714560903,11.0,23.0,22,5,7,1,0,0,0
41.799156296,-87.774694411,8.0,56.0,20,0,4,0,10,0,0
41.748803578,-87.599054513,6.0,44.0,14,2,3,0,0,0,0
41.775185327,-87.676232956,7.0,67.0,18,4,7,0,13,0,0
41.749982305,-87.644024788,6.0,71.0,0,4,12,0,5,1,0
41.993199528,-87.670114332,24.0,77.0,19,4,11,0,3,0,0
41.852882701,-87.635528609,9.0,34.0,18,1,6,0,3,1,0
41.88336939,-87.633860272,1.0,32.0,17,0,6,0,3,0,0
41.8995262,-87.729899894,11.0,23.0,0,2,4,0,0,0,1
41.763552567,-87.705238983,8.0,66.0,11,6,10,1,0,0,0
41.984578251,-87.658044056,20.0,77.0,19,3,12,0,5,0,0
41.887417616,-87.714247757,11.0,27.0,22,5,5,1,6,0,0
41.751148783,-87.613177291,6.0,69.0,0,1,12,0,0,1,0
41.935060104,-87.674763476,19.0,5.0,0,5,1,1,12,0,0
41.897779815,-87.673816987,12.0,24.0,13,4,9,0,3,0,0
41.737407778,-87.585638742,4.0,45.0,16,0,1,0,0,0,0
41.922750771,-87.751184525,25.0,19.0,18,0,4,0,3,0,0
41.948405628,-87.785005779,16.0,17.0,19,5,5,1,5,0,1
41.797957575,-87.735544284,8.0,57.0,12,5,8,1,3,0,0
41.887030728,-87.771920654,15.0,,23,5,5,1,7,1,0
41.691835868,-87.690951179,22.0,75.0,17,0,9,0,5,0,1
41.996194278,-87.796835003,16.0,,12,0,6,0,12,0,0
41.962667688,-87.777095973,16.0,15.0,18,2,7,0,3,0,0
41.870112418,-87.699662588,11.0,27.0,17,6,1,1,10,0,0
41.918646522,-87.64613311,18.0,7.0,14,1,9,0,3,0,0
41.919889619,-87.729083434,25.0,20.0,18,2,2,0,5,0,1
41.762988172,-87.626511598,7.0,69.0,15,2,6,0,10,0,0
41.769654024,-87.668807541,7.0,67.0,15,6,8,1,12,0,0
41.873008871,-87.731529936,11.0,26.0,16,6,12,1,0,0,0
41.883368801,-87.632413402,1.0,32.0,13,1,9,0,3,0,0
41.752365285,-87.650614254,6.0,71.0,23,6,10,1,0,0,0
41.856656397,-87.638754552,12.0,,11,3,6,0,3,1,0
41.961125959,-87.713442858,17.0,14.0,16,0,7,0,5,1,0
41.768934603,-87.638583591,7.0,68.0,10,0,11,0,6,0,0
41.793983796,-87.643021786,7.0,68.0,12,4,11,0,7,1,0
41.738857301,-87.650991845,6.0,71.0,9,2,10,0,2,0,0
41.931561031,-87.74444156,25.0,19.0,21,1,7,0,14,0,1
41.871866728,-87.6518628,12.0,28.0,21,2,10,0,6,0,0
41.814162811,-87.603994347,2.0,39.0,11,3,1,0,10,0,0
41.81219574,-87.622915252,2.0,38.0,3,1,3,0,0,0,0
41.936342209,-87.728222489,25.0,21.0,21,1,11,0,0,0,0
41.751950361,-87.549885104,4.0,46.0,14,6,4,1,5,0,1
41.876225829,-87.721791324,11.0,26.0,15,1,12,0,7,1,0
41.941592322,-87.727261298,17.0,21.0,15,4,6,0,3,0,0
42.006036283,-87.661054978,24.0,1.0,0,0,12,0,2,0,0
41.788489603,-87.670967175,7.0,67.0,8,2,10,0,5,0,1
41.746644503,-87.578829267,4.0,46.0,21,4,11,0,6,0,0
41.953783081,-87.915105451,16.0,76.0,5,4,9,0,5,0,0
41.878113223,-87.634156272,1.0,,2,4,2,0,5,0,0
41.772256368,-87.659513205,7.0,67.0,4,3,11,0,0,0,0
41.880860256,-87.723741107,11.0,,18,0,9,0,3,0,0
41.795519394,-87.734250394,8.0,62.0,16,6,6,1,5,0,1
41.751268534,-87.606048047,6.0,69.0,10,2,11,0,5,0,1
41.729370123,-87.570671369,4.0,48.0,1,0,11,0,5,0,1
41.971118551,-87.720774162,17.0,14.0,9,2,11,0,10,0,1
41.939249708,-87.766673692,16.0,,22,2,9,0,3,0,0
41.917540153,-87.691580588,14.0,22.0,15,1,8,0,0,0,0
41.789538503,-87.726722889,8.0,62.0,13,3,8,0,12,0,0
41.896888586,-87.628203192,18.0,8.0,15,6,9,1,21,1,0
41.880186421,-87.768532463,15.0,25.0,15,6,1,1,3,0,0
41.973668171,-87.740688951,17.0,,15,6,8,1,0,0,0
41.884856209,-87.763346345,15.0,25.0,15,1,5,0,13,1,0
41.855759434,-87.68190963,12.0,31.0,3,4,7,0,14,1,1
41.965219471,-87.741359253,17.0,16.0,20,4,7,0,0,0,0
41.736146144,-87.626959873,6.0,,14,0,11,0,3,1,0
41.694021695,-87.655354427,22.0,75.0,16,3,2,0,4,0,0
41.671693273,-87.619026866,5.0,53.0,23,3,6,0,14,0,1
41.93203098,-87.707730613,14.0,21.0,8,5,9,1,9,1,0
41.927224425,-87.796935537,25.0,18.0,3,3,9,0,3,0,0
41.844600912,-87.700497924,10.0,30.0,16,4,2,0,4,0,0
41.889393149,-87.632534851,18.0,8.0,21,3,4,0,0,0,1
41.77335382,-87.584561534,3.0,43.0,22,2,12,0,0,0,1
41.883778241,-87.626235794,1.0,32.0,11,4,12,0,3,0,0
41.74830225,-87.550955539,4.0,46.0,5,1,10,0,3,0,0
41.78217371,-87.691040261,8.0,66.0,16,4,9,0,0,0,0
41.904464096,-87.726966035,25.0,23.0,1,0,10,0,15,1,0
41.984511774,-87.66591586,20.0,77.0,11,0,12,0,0,0,0
41.750527966,-87.603945545,6.0,44.0,2,0,7,0,5,1,1
41.747550483,-87.68400513,8.0,,6,4,1,0,5,0,1
41.895513492,-87.710761053,11.0,23.0,22,2,9,0,7,1,0
41.743550186,-87.560031046,4.0,46.0,9,1,11,0,4,0,0
41.756159871,-87.655114993,6.0,,13,2,4,0,10,0,1
41.896543094,-87.637698101,18.0,8.0,11,6,1,1,13,1,0
41.800574632,-87.585865769,2.0,41.0,23,3,2,0,5,1,1
41.847610411,-87.626905818,1.0,33.0,10,3,3,0,0,0,0
41.906254996,-87.762076005,25.0,25.0,14,1,9,0,4,0,0
41.934923694,-87.649089697,19.0,6.0,20,2,8,0,0,0,0
41.872903956,-87.633592535,1.0,32.0,7,5,9,1,5,1,1
41.67685748,-87.615400769,5.0,53.0,13,6,3,1,10,0,0
41.963269948,-87.679447842,19.0,4.0,17,3,8,0,3,0,0
41.90062298,-87.746132776,15.0,,23,1,7,0,7,1,0
41.903003447,-87.726311296,25.0,23.0,8,0,3,0,12,0,0
41.976624225,-87.714782023,17.0,13.0,0,3,5,0,12,0,0
41.925145282,-87.668581762,18.0,7.0,3,6,12,1,5,0,0
41.8039851,-87.672138992,9.0,61.0,8,2,11,0,25,0,0
41.802969046,-87.683079135,9.0,63.0,7,2,1,0,0,0,0
41.844519892,-87.70473397,10.0,30.0,18,5,8,1,14,0,1
41.87616378,-87.745111964,15.0,25.0,11,1,3,0,5,0,0
41.750800719,-87.568655025,4.0,46.0,17,1,8,0,3,0,1
41.709826766,-87.627182158,5.0,49.0,6,5,12,1,11,1,1
41.88221489,-87.677722731,12.0,28.0,9,4,7,0,14,0,1
41.973885119,-87.657748827,20.0,3.0,17,4,3,0,3,0,0
41.788249856,-87.674134129,7.0,67.0,7,4,1,0,4,0,0
41.793768553,-87.689608003,9.0,63.0,20,5,4,1,3,0,0
41.756495007,-87.576093407,4.0,43.0,20,0,10,0,5,0,1
41.939355508,-87.704251845,14.0,21.0,16,2,3,0,3,0,0
41.919562656,-87.700481656,14.0,22.0,5,1,5,0,3,0,0
41.78690669,-87.625500912,2.0,40.0,13,4,11,0,3,1,0
41.782007756,-87.687382761,8.0,66.0,23,5,4,1,0,0,0
41.683946635,-87.619451474,5.0,53.0,1,1,4,0,1,0,1
41.923483727,-87.795695463,25.0,,23,6,7,1,6,0,0
41.76411224,-87.721482564,8.0,65.0,17,6,2,1,6,0,0
41.879862191,-87.629359838,1.0,32.0,10,0,6,0,3,0,0
41.942279194,-87.815452356,16.0,17.0,10,0,2,0,13,1,0
41.755964835,-87.653225905,6.0,71.0,0,1,3,0,10,1,0
41.759574155,-87.655178004,7.0,67.0,20,5,2,1,14,0,0
41.9066185,-87.754655732,25.0,25.0,0,0,3,0,9,0,0
41.911343842,-87.63471588,18.0,7.0,20,4,8,0,2,0,0
41.757584331,-87.605364672,6.0,69.0,19,1,2,0,5,0,0
41.909262251,-87.774819215,25.0,25.0,21,3,11,0,7,1,0
41.807973897,-87.694197493,9.0,58.0,23,5,11,1,3,0,1
41.748337192,-87.679489778,8.0,70.0,8,4,7,0,14,0,1
41.910897961,-87.693340773,14.0,24.0,20,2,4,0,0,0,0
41.746707665,-87.663866317,6.0,71.0,2,6,9,1,5,0,1
41.984506698,-87.655216366,20.0,77.0,9,5,1,1,10,0,0
41.815630353,-87.688780175,9.0,58.0,15,3,5,0,21,1,0
41.97775577,-87.686081345,20.0,4.0,11,1,2,0,3,0,0
41.903726159,-87.642476424,18.0,8.0,11,3,3,0,3,0,0
41.881217649,-87.740108198,11.0,25.0,2,5,10,1,19,1,0
41.887129505,-87.754233027,15.0,25.0,12,5,4,1,5,0,0
41.884224254,-87.696849709,12.0,27.0,22,1,6,0,4,0,0
41.881802063,-87.746496082,15.0,25.0,16,6,10,1,3,0,0
41.880245591,-87.687110389,11.0,28.0,7,5,7,1,14,0,0
41.76039299,-87.661425975,7.0,67.0,4,0,3,0,5,0,1
41.987362912,-87.702293402,20.0,2.0,10,4,12,0,7,1,0
41.894372568,-87.745786011,15.0,25.0,10,2,4,0,0,0,0
41.978986356,-87.692652089,20.0,4.0,0,5,5,1,3,0,0
41.938804329,-87.766508564,16.0,15.0,19,5,10,1,5,0,0
41.876951683,-87.736659332,11.0,26.0,11,2,10,0,5,1,0
41.755553131,-87.645379864,6.0,71.0,0,3,8,0,12,0,0
41.88281374,-87.704325717,12.0,27.0,21,5,10,1,3,1,0
41.855448821,-87.663218008,12.0,31.0,21,1,6,0,4,0,0
41.773253402,-87.659191161,7.0,67.0,4,6,11,1,5,0,1
41.951058037,-87.643770543,19.0,6.0,20,6,7,1,7,1,0
41.996220853,-87.793722542,16.0,10.0,6,3,7,0,0,0,0
41.839316966,-87.646310961,9.0,60.0,15,0,12,0,3,0,0
41.763640163,-87.580536209,3.0,43.0,3,0,6,0,0,0,0
41.876042273,-87.736454823,11.0,26.0,13,4,12,0,5,0,1
41.913435906,-87.7619238,25.0,25.0,13,1,3,0,10,0,1
41.910239494,-87.694846269,14.0,24.0,8,0,3,0,10,1,0
41.876770323,-87.746196958,15.0,25.0,22,5,12,1,7,1,0
41.881834607,-87.743741637,11.0,25.0,1,2,2,0,3,0,0
41.742205056,-87.564876618,4.0,46.0,20,2,8,0,15,1,0
41.734803117,-87.551372192,4.0,46.0,0,6,9,1,3,0,0
41.851810515,-87.702071237,10.0,30.0,8,0,6,0,10,0,0
41.893456785,-87.616436395,18.0,8.0,0,1,6,0,3,0,0
41.920357481,-87.654657724,18.0,7.0,9,3,7,0,0,0,0
41.88171846,-87.627760426,1.0,32.0,13,4,6,0,2,0,0
41.815841687,-87.645718176,9.0,61.0,0,4,2,0,3,0,0
41.773979206,-87.604570751,3.0,42.0,17,0,9,0,4,0,0
41.819192605,-87.626752323,2.0,38.0,12,1,5,0,0,0,0
41.808009225,-87.683860797,9.0,61.0,11,1,6,0,3,0,0
41.814467534,-87.740907976,8.0,56.0,7,4,6,0,10,0,0
41.899410159,-87.624131266,18.0,8.0,14,1,11,0,3,1,0
41.778984374,-87.702346016,8.0,66.0,9,3,7,0,13,1,0
41.927178995,-87.721959047,25.0,22.0,11,3,8,0,10,0,0
41.907801788,-87.649427161,18.0,8.0,20,6,1,1,3,0,0
41.706081621,-87.63631264,22.0,49.0,15,1,8,0,5,0,0
41.996525879,-87.700815987,24.0,2.0,0,2,7,0,3,0,0
41.75693782,-87.674201766,6.0,71.0,0,2,4,0,2,0,0
41.819361734,-87.615084272,2.0,38.0,22,0,6,0,3,0,0
41.946966729,-87.752993378,16.0,15.0,2,5,12,1,0,0,0
41.971411403,-87.771595831,16.0,11.0,18,6,7,1,10,0,0
41.947850755,-87.75524609,16.0,15.0,14,4,6,0,0,0,0
41.897544957,-87.626499005,18.0,8.0,22,5,1,1,3,0,0
41.778767526,-87.683627986,8.0,66.0,8,3,10,0,5,0,1
41.907843039,-87.631253036,18.0,8.0,17,0,12,0,3,0,0
41.736148121,-87.629070243,6.0,44.0,17,2,1,0,14,0,0
41.882911079,-87.66143285,12.0,28.0,0,1,9,0,3,0,0
41.929314874,-87.710884506,14.0,22.0,5,4,2,0,5,1,1
41.915630905,-87.719317351,25.0,,22,0,1,0,0,0,0
41.849447374,-87.699022397,10.0,30.0,12,5,4,1,3,0,0
41.893844693,-87.770799522,15.0,25.0,12,0,4,0,0,0,0
41.794805772,-87.664605534,9.0,61.0,20,0,5,0,6,0,0
41.756302295,-87.579757023,4.0,43.0,8,3,2,0,7,1,0
41.925180154,-87.724344624,25.0,22.0,13,1,8,0,2,0,1
41.667884883,-87.627142927,5.0,53.0,12,0,6,0,3,0,0
41.76952879,-87.693149601,8.0,66.0,3,0,4,0,7,1,0
41.906353912,-87.634564564,18.0,8.0,12,3,3,0,2,0,0
41.974318843,-87.653588671,20.0,3.0,18,6,12,1,3,0,0
41.785390854,-87.634302944,7.0,68.0,1,6,11,1,5,0,1
41.966077318,-87.703507334,17.0,14.0,22,4,1,0,0,0,0
41.815111881,-87.685887355,9.0,58.0,1,6,4,1,5,1,1
41.780381971,-87.607658687,3.0,42.0,17,1,9,0,10,0,0
41.96416436,-87.656682274,19.0,3.0,0,0,5,0,6,1,0
42.020443343,-87.666246824,24.0,,19,0,11,0,7,1,0
41.743777669,-87.544246171,4.0,46.0,1,5,4,1,5,0,1
41.922745861,-87.638747406,18.0,7.0,14,6,12,1,4,0,0
41.816039143,-87.626258734,2.0,38.0,14,2,3,0,6,1,0
41.89175344,-87.719344084,11.0,23.0,9,3,8,0,3,0,0
41.913735341,-87.704738632,14.0,23.0,12,5,9,1,6,0,0
41.805291849,-87.621256652,2.0,,17,3,1,0,3,0,0
41.738693844,-87.638825362,6.0,71.0,9,1,6,0,4,0,0
41.894767644,-87.692410975,12.0,24.0,10,5,6,1,3,0,0
41.750094836,-87.644027249,6.0,71.0,4,5,3,1,5,1,0
41.736746321,-87.561145893,4.0,46.0,18,5,12,1,3,0,0
41.742601915,-87.569243319,4.0,46.0,0,3,1,0,10,0,1
41.743867618,-87.702228253,8.0,70.0,22,0,11,0,4,0,0
41.852979389,-87.683828168,12.0,31.0,8,3,1,0,9,0,0
41.976761595,-87.694763289,20.0,4.0,12,3,12,0,12,0,0
41.742901847,-87.735102514,8.0,,19,1,4,0,14,1,0
41.760069167,-87.570036745,3.0,43.0,14,1,12,0,0,0,0
41.742092997,-87.553943963,4.0,46.0,8,3,2,0,0,0,0
41.725381716,-87.571773558,4.0,48.0,10,4,7,0,2,0,0
41.949283608,-87.643036076,19.0,6.0,17,0,8,0,3,0,0
41.942067721,-87.780116331,16.0,17.0,22,2,11,0,9,0,1
41.721003673,-87.631096444,5.0,49.0,0,5,3,1,10,0,1
41.902814245,-87.696940618,12.0,,21,6,2,1,7,1,0
41.93859561,-87.649576033,19.0,6.0,13,3,6,0,3,0,0
41.849155434,-87.69684878,10.0,30.0,20,0,8,0,5,0,0
41.889915225,-87.719424123,11.0,23.0,17,3,7,0,7,1,0
41.754592961,-87.741528537,8.0,65.0,8,5,6,1,4,0,0
41.918147377,-87.702112321,14.0,22.0,21,6,11,1,0,0,0
41.874539231,-87.754846058,15.0,25.0,19,2,8,0,7,1,0
41.765087125,-87.565714277,3.0,43.0,16,2,11,0,3,0,0
41.983558302,-87.664289094,20.0,77.0,19,0,2,0,3,0,0
41.794404337,-87.620218346,2.0,40.0,21,3,10,0,21,0,0
41.737749734,-87.61779338,6.0,44.0,10,1,12,0,3,0,0
41.912316291,-87.756988658,25.0,25.0,21,0,6,0,4,0,0
41.735946512,-87.652535832,22.0,71.0,16,0,3,0,3,0,0
41.951096855,-87.668970217,19.0,6.0,1,6,10,1,0,0,0
41.769925563,-87.637267875,7.0,68.0,13,0,12,0,5,1,0
41.881244811,-87.71101709,11.0,27.0,8,1,10,0,14,0,1
41.946817386,-87.786294936,16.0,17.0,0,5,10,1,13,1,0
41.862510063,-87.725930865,10.0,29.0,20,2,2,0,10,1,0
41.762015147,-87.694180948,8.0,66.0,17,2,12,0,0,0,0
41.707984558,-87.642862208,22.0,73.0,12,0,7,0,3,0,0
41.897358958,-87.641924304,18.0,8.0,19,0,3,0,7,1,0
41.870932257,-87.744921277,11.0,25.0,11,5,2,1,5,0,0
41.881158196,-87.650846044,12.0,28.0,23,2,8,0,0,0,0
41.876924519,-87.738829686,11.0,26.0,13,2,2,0,5,0,1
41.738732953,-87.658280904,6.0,71.0,23,1,4,0,15,1,0
41.927840759,-87.653692779,19.0,7.0,12,4,8,0,3,0,0
41.814978329,-87.745250292,8.0,56.0,0,4,12,0,0,0,0
41.777768495,-87.782337228,8.0,,19,0,7,0,3,0,0
41.882276927,-87.762304324,15.0,25.0,12,1,10,0,5,0,1
41.96538061,-87.659110921,19.0,3.0,19,1,3,0,14,1,0
41.826650905,-87.624868824,2.0,35.0,9,2,8,0,12,0,0
41.992914681,-87.688513816,24.0,2.0,1,3,10,0,3,0,0
41.780818964,-87.701103445,8.0,66.0,2,0,9,0,3,1,0
41.745807057,-87.604266485,6.0,44.0,13,6,10,1,5,0,1
41.765229986,-87.642710626,7.0,68.0,12,5,9,1,15,1,0
41.752373253,-87.569900713,4.0,43.0,21,0,10,0,7,1,0
41.879273685,-87.763201338,15.0,25.0,3,0,11,0,10,0,1
41.885312381,-87.667573631,12.0,28.0,16,3,5,0,2,1,0
41.697569987,-87.620857047,5.0,49.0,23,5,6,1,6,0,0
41.908277579,-87.707848703,14.0,23.0,7,6,8,1,3,0,0
41.883210464,-87.634350417,1.0,32.0,13,0,6,0,3,0,0
41.95018672,-87.659245327,19.0,6.0,1,2,3,0,6,0,0
41.832337226,-87.621793581,2.0,35.0,7,0,2,0,5,0,0
42.002233706,-87.697323171,24.0,2.0,9,6,4,1,3,0,0
41.877822179,-87.655181405,12.0,28.0,18,2,7,0,3,1,0
41.848885857,-87.71125741,10.0,30.0,15,4,3,0,8,1,0
41.819536065,-87.62148774,2.0,38.0,12,2,6,0,3,0,0
41.77617081,-87.765328905,8.0,64.0,7,0,2,0,0,0,0
41.852538,-87.711170636,10.0,29.0,1,2,12,0,5,0,1
41.788158289,-87.62910631,2.0,68.0,18,6,1,1,5,0,1
41.991607385,-87.656858857,24.0,77.0,9,1,2,0,2,0,0
41.853653066,-87.631798273,9.0,34.0,5,4,6,0,0,0,0
41.840178441,-87.653189971,9.0,60.0,7,1,6,0,12,0,0
41.880321157,-87.75917841,15.0,25.0,17,6,5,1,13,1,0
41.860600554,-87.731760097,10.0,29.0,0,0,5,0,12,0,0
41.913433232,-87.643510691,18.0,7.0,10,5,12,1,12,0,0
41.831085608,-87.619103181,2.0,35.0,9,1,11,0,5,0,1
41.757583951,-87.634472844,6.0,69.0,22,3,3,0,5,0,1
41.775235986,-87.675015292,7.0,67.0,3,6,11,1,5,1,1
41.769253093,-87.687041515,8.0,66.0,12,1,11,0,7,1,0
41.970254822,-87.710195582,17.0,14.0,2,1,7,0,12,0,0
41.926287021,-87.785547998,25.0,19.0,21,2,12,0,0,0,0
41.809504436,-87.608551557,2.0,38.0,8,3,2,0,3,0,0
41.90380473,-87.722681681,25.0,23.0,19,2,4,0,5,1,1
41.898122533,-87.677115599,12.0,24.0,21,3,3,0,3,0,0
41.944620653,-87.76179246,16.0,15.0,10,4,1,0,0,0,0
41.873438868,-87.627726657,1.0,,21,5,12,1,13,1,0
41.755662434,-87.554182958,4.0,43.0,1,3,7,0,5,0,0
41.87997291,-87.685471714,12.0,,17,3,3,0,7,1,0
41.769022335,-87.620206266,3.0,69.0,0,2,1,0,6,0,0
41.766086124,-87.650501797,7.0,68.0,14,6,10,1,6,0,0
41.900812857,-87.748386432,15.0,25.0,11,0,2,0,4,1,0
41.935693269,-87.705993167,14.0,21.0,20,1,8,0,3,0,0
41.8880785,-87.632508822,18.0,8.0,16,1,10,0,3,0,0
41.651384923,-87.617231468,5.0,54.0,8,6,5,1,4,0,0
41.879121968,-87.65315906,12.0,28.0,2,1,9,0,0,0,0
41.85435538,-87.723578076,10.0,29.0,15,3,1,0,6,0,0
41.894420579,-87.722381751,11.0,23.0,6,5,3,1,4,0,1
41.940499266,-87.677181158,19.0,5.0,18,0,10,0,0,0,0
42.021784992,-87.671892998,24.0,1.0,17,2,12,0,10,0,0
41.789164206,-87.601252597,2.0,41.0,11,1,8,0,2,0,0
41.71014105,-87.640491534,22.0,73.0,14,1,3,0,5,1,0
41.779173667,-87.653277703,7.0,68.0,20,0,10,0,3,0,0
41.832516493,-87.648577971,9.0,60.0,9,6,11,1,7,1,0
41.759355486,-87.55812601,4.0,43.0,3,6,7,1,0,0,0
41.883896375,-87.648444594,12.0,,14,5,9,1,4,0,0
41.965393249,-87.657992984,19.0,3.0,18,3,9,0,2,1,0
41.735291498,-87.654539536,22.0,71.0,14,1,7,0,5,0,1
41.81816158,-87.700310731,9.0,58.0,15,4,4,0,2,0,0
41.794343405,-87.623673511,2.0,40.0,15,0,12,0,1,0,0
41.760568526,-87.647935965,7.0,68.0,8,4,12,0,3,0,1
41.735917645,-87.646761888,22.0,,15,5,4,1,7,1,0
41.950358212,-87.772802678,16.0,15.0,1,1,1,0,11,0,0
41.884747813,-87.742976709,11.0,25.0,16,1,5,0,7,1,0
41.775847021,-87.725128837,8.0,65.0,14,1,3,0,2,0,0
41.750655397,-87.643233341,6.0,71.0,22,0,5,0,14,1,0
41.844020998,-87.73305314,10.0,30.0,9,0,3,0,7,1,0
41.810860761,-87.601728223,2.0,39.0,17,2,9,0,23,1,0
41.94170972,-87.834974586,16.0,17.0,12,1,11,0,2,0,0
41.99775681,-87.688269956,24.0,2.0,12,4,7,0,3,0,0
41.902900602,-87.699654403,14.0,24.0,15,6,5,1,3,0,0
41.885336056,-87.738909623,11.0,26.0,14,0,8,0,14,0,0
41.952901742,-87.787536961,16.0,,15,5,1,1,3,0,0
41.814007401,-87.628331665,2.0,38.0,3,3,5,0,13,1,0
41.900927317,-87.620962803,18.0,8.0,15,0,10,0,14,0,0
41.827531266,-87.612868563,2.0,35.0,13,5,11,1,14,0,0
41.739180911,-87.624215222,6.0,44.0,12,2,3,0,2,0,0
41.719804971,-87.563491567,4.0,51.0,4,1,4,0,0,1,0
41.795413511,-87.663407359,9.0,61.0,17,3,9,0,7,1,0
41.786549862,-87.629061578,2.0,68.0,3,2,9,0,0,0,0
41.748362873,-87.64397615,6.0,71.0,23,5,10,1,15,1,0
41.919434646,-87.759691396,25.0,19.0,21,3,10,0,3,0,0
41.948979271,-87.757011425,16.0,15.0,16,4,11,0,14,0,0
41.707690243,-87.563295528,4.0,51.0,9,3,12,0,3,0,0
41.758662889,-87.655616422,7.0,67.0,22,5,9,1,14,0,0
41.918888103,-87.641122431,18.0,,21,6,12,1,3,0,0
41.759457412,-87.609071009,3.0,69.0,13,5,4,1,5,1,0
41.968195732,-87.732149851,17.0,14.0,8,2,5,0,4,0,0
41.868003159,-87.664052488,12.0,28.0,11,2,9,0,0,0,0
41.893646656,-87.631177143,18.0,8.0,3,3,2,0,3,0,0
41.789920498,-87.63682059,7.0,68.0,21,4,11,0,7,1,0
41.758121351,-87.561505441,4.0,43.0,12,3,3,0,5,0,1
42.01491203,-87.671150976,24.0,1.0,16,1,10,0,3,0,0
41.815091011,-87.694412872,9.0,58.0,8,6,12,1,14,0,0
41.726630921,-87.603142552,6.0,44.0,18,4,9,0,14,0,0
41.976290414,-87.905227221,16.0,76.0,20,5,7,1,3,0,0
41.893037893,-87.628116999,18.0,8.0,18,1,12,0,3,0,0
41.72267359,-87.64081847,22.0,73.0,23,4,3,0,10,1,1
41.768358622,-87.623373455,3.0,69.0,14,2,9,0,12,0,0
41.906362871,-87.646510991,18.0,8.0,19,5,8,1,5,0,1
41.741447487,-87.710338802,8.0,70.0,20,5,5,1,0,0,1
41.721627204,-87.624485177,6.0,49.0,20,5,9,1,2,1,0
42.016777906,-87.691901229,24.0,2.0,8,1,2,0,0,0,1
41.964120072,-87.768247703,16.0,15.0,15,2,12,0,14,0,0
41.884472382,-87.633378182,1.0,32.0,13,5,9,1,5,0,1
41.812894734,-87.622786475,2.0,,16,4,11,0,0,0,0
41.884807342,-87.75033191,15.0,25.0,11,3,7,0,3,0,0
41.786856524,-87.617405257,2.0,40.0,3,0,12,0,5,0,1
41.774073817,-87.608246709,3.0,42.0,15,2,10,0,15,1,0
41.739171222,-87.649786714,6.0,71.0,1,6,4,1,7,1,0
41.965574084,-87.722099519,17.0,14.0,9,2,2,0,3,0,0
41.962685154,-87.655738273,19.0,3.0,19,5,3,1,7,1,0
41.961336068,-87.64989918,19.0,3.0,0,4,1,0,22,0,0
41.68704696,-87.630905691,5.0,49.0,9,4,5,0,12,0,0
41.770543213,-87.589561418,3.0,43.0,9,1,8,0,3,0,0
41.758390054,-87.616098085,3.0,69.0,3,1,7,0,22,1,0
41.946753323,-87.770205974,16.0,15.0,3,3,9,0,4,0,0
41.917234286,-87.720999473,25.0,22.0,15,5,8,1,2,0,0
41.922942951,-87.680282333,14.0,22.0,22,4,10,0,3,0,0
41.758807413,-87.646679228,7.0,68.0,12,5,7,1,10,0,1
41.782607522,-87.667933171,7.0,67.0,22,6,2,1,5,1,1
41.957082985,-87.665360216,19.0,6.0,16,6,3,1,12,0,0
41.915733586,-87.690445009,14.0,22.0,11,2,8,0,3,0,0
41.809410891,-87.690573846,9.0,58.0,4,3,8,0,0,0,0
41.91996392,-87.690218829,14.0,22.0,3,6,7,1,15,1,0
41.785969074,-87.657088943,7.0,67.0,23,6,8,1,5,0,1
41.735551168,-87.60984527,6.0,,2,2,5,0,10,0,0
41.823905376,-87.619788351,2.0,,9,3,9,0,5,1,0
41.775751747,-87.611919598,3.0,42.0,17,6,11,1,5,1,1
41.949637601,-87.758049503,16.0,15.0,0,0,9,0,3,0,0
41.922450893,-87.632206293,18.0,7.0,17,6,6,1,5,0,1
41.862145662,-87.649858843,12.0,28.0,11,1,1,0,3,0,0
41.906965938,-87.630079739,18.0,8.0,13,3,1,0,2,0,0
41.769696007,-87.665163316,7.0,67.0,21,6,4,1,6,0,0
41.767916535,-87.582330051,3.0,43.0,0,4,10,0,2,0,0
41.751928332,-87.644077264,6.0,71.0,1,2,7,0,7,1,0
41.750921043,-87.572310976,4.0,46.0,11,3,6,0,7,1,0
41.763446255,-87.600632329,3.0,69.0,22,0,5,0,5,0,0
41.806606405,-87.744351201,8.0,56.0,12,5,2,1,14,0,1
41.897919903,-87.712735855,11.0,23.0,11,6,8,1,7,1,0
41.904656904,-87.707659961,14.0,23.0,8,5,8,1,0,0,0
41.732562947,-87.564672818,4.0,48.0,22,4,4,0,5,0,1
41.772273342,-87.613010698,3.0,42.0,21,4,8,0,0,1,0
41.694277048,-87.708135954,22.0,,0,5,4,1,0,0,0
